**********************************************************************************
*    Logger session start: Sat Oct 15 11:46:59
**********************************************************************************

11:47:00 | Warning  | Duplicate TextID: ABLINE140
11:47:00 | Warning  | Duplicate TextID: (UNITS)\MAGAZINES\D_ALCHEMISTLAB001.MD
11:47:00 | Warning  | Duplicate TextID: (UNITS)\MAGAZINES\D_ALCHEMISTLAB001.MD.HINT
11:47:00 | Warning  | Duplicate TextID: (UNITS)\MAGAZINES\D_ALCHEMISTLAB002.MD
11:47:00 | Warning  | Duplicate TextID: (UNITS)\MAGAZINES\D_ALCHEMISTLAB002.MD.HINT
11:47:00 | Warning  | Duplicate TextID: (UNITS)\MAGAZINES\SHOBSPELL1.MD
11:47:00 | Warning  | Duplicate TextID: (UNITS)\MAGAZINES\SHOBSPELL1.MD.HINT
11:47:00 | Warning  | Duplicate TextID: (UNITS)\MAGAZINES\SHOBSPELL2.MD
11:47:00 | Warning  | Duplicate TextID: (UNITS)\MAGAZINES\SHOBSPELL2.MD.HINT
11:47:00 | Warning  | Duplicate TextID: ''''''''''''''
11:47:00 | Warning  | Duplicate TextID: ''''''''''''''
11:47:00 | Warning  | Duplicate TextID: ''''''''''''''
11:47:00 | Warning  | Duplicate TextID: ''''''''''''''
11:47:00 | Warning  | Duplicate TextID: ''''''''''''''
11:47:00 | Warning  | Duplicate TextID: ''''''''''''''
11:47:00 | Warning  | Duplicate TextID: ''''''''''''''
11:47:05 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.FirstLoadingType0
11:47:05 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.FirstLoadingType1
11:47:05 | Warning  | VariableExchangeReference: member "Visible" not found in class TextureViewer for variable $IGP.LoadingRace0
11:47:05 | Warning  | VariableExchangeReference: member "Visible" not found in class TextureViewer for variable $IGP.LoadingRace1
11:47:06 | Warning  | VariableExchangeReference: member "Visible" not found in class TextureViewer for variable $IGP.LoadingRace2
11:47:06 | Warning  | VariableExchangeReference: member "Visible" not found in class TextureViewer for variable $IGP.LoadingRace3
11:47:06 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.MainMenuStarted
11:47:06 | Error    | Invalid file Missiions\MultiMiss.txt
11:47:06 | Error    | Const.lst: Invalid integer value of Random
11:47:07 | Error    | E330,0 : [SECTIONS] : Incorrect parameters
11:47:07 | Error    | walls.rsr : Unknown sprite ID :#Weapons
11:47:07 | Error    | 0,0 : [SECTIONS] : Incorrect parameters
11:47:07 | Warning  | walls.rsr : Unknown sprite ID :tep\WindWalkAura.c2m
11:47:07 | Warning  | walls.rsr : Unknown sprite ID :0
11:47:07 | Warning  | walls.rsr : Unknown sprite ID :0
11:47:07 | Warning  | walls.rsr : Unknown sprite ID :1.0
11:47:07 | Warning  | walls.rsr : Unknown sprite ID :0
11:47:07 | Warning  | walls.rsr : Unknown sprite ID :FF808080
11:47:07 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:07 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:08 | Error    | (UNITS)\CUSTOM\TD\TDMECBTOW,line 25:PRICE: Unknown resource:MONEY
11:47:08 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:08 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:09 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:09 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:09 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:09 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:10 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:10 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:11 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:11 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:11 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:11 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Error    | (UNITS)\MECUDWW,line 54 : Not enough active points. Must be : 16
11:47:12 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:12 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:13 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:13 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:13 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:13 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:14 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:14 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:14 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:14 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:15 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:15 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:15 | Error    | (UNITS)\SOLBMAS,line 26:PRICE: Unknown resource:BUILDSTAGES
11:47:15 | Error    | (UNITS)\SOLUCAT,line 28:PRICE: Unknown resource:WEAPONKIND
11:47:16 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:16 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:17 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 371 :DruUPi2(DR)SHIELD1: Invalid amount of resource IRON.
11:47:17 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 371 :DruUPi2(DR)SHIELD1: Invalid resource ID:OAL
11:47:17 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 373 :DruUPi2(DR)SHIELD2: Invalid amount of resource IRON.
11:47:17 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 373 :DruUPi2(DR)SHIELD2: Invalid resource ID:OAL
11:47:17 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 375 :DruUPi2(DR)SHIELD3: Invalid amount of resource IRON.
11:47:17 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 375 :DruUPi2(DR)SHIELD3: Invalid resource ID:OAL
11:47:17 | Error    | DruUDru(DR)ATTACK1
11:47:17 | Warning  | Could not create GeneralObject by name: da
11:47:17 | Warning  | Could not create GeneralObject by name: da
11:47:17 | Warning  | Could not create GeneralObject by name: da
11:47:17 | Warning  | Could not create GeneralObject by name: da
11:47:17 | Warning  | Could not create GeneralObject by name: da
11:47:17 | Warning  | Could not create GeneralObject by name: da
11:47:17 | Warning  | Could not create GeneralObject by name: da
11:47:17 | Warning  | Could not create GeneralObject by name: da
11:47:17 | Error    | Not found Icon: "MECUDWW(HU)S" in IconsList
11:47:17 | Error    | Not found Icon: "MECUALL(HU)H" in IconsList
11:47:17 | Error    | (nations)\(IC)\ICE.NDS, Line 347 :IceUYec(IC)SHIELD3: #TIME expected but TIME is found.
11:47:17 | Error    | MecURif(ME)
11:47:17 | Error    | MecUCan(ME)R
11:47:17 | Error    | (nations)\(ME)\MECHANICS.NDS, Line 398 :MecUEnc(ME)SK: #POSITION expected  but POSITION is found.
11:47:17 | Error    | MecUEnc(ME)SK
11:47:17 | Error    | Not found Icon: "HOUND_A1" in IconsList
11:47:17 | Error    | Not found Icon: "HOUND_A1" in IconsList
11:47:17 | Error    | Not found Icon: "HOUND_A2" in IconsList
11:47:17 | Error    | Not found Icon: "HOUND_A2" in IconsList
11:47:17 | Error    | Not found Icon: "HOUND_A3" in IconsList
11:47:17 | Error    | Not found Icon: "HOUND_A3" in IconsList
11:47:17 | Error    | Not found Icon: "SOLUSPHD" in IconsList
11:47:17 | Error    | SolUSlaR
11:47:17 | Error    | Not found Icon: "SOLUSLARA" in IconsList
11:47:17 | Error    | Not found Icon: "SOLUSLAW" in IconsList
11:47:17 | Warning  | Could not create GeneralObject by name: TDDrcUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDDrcUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDDrcUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDDrcUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDDrcUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDDrcUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDDrcUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDDrcUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUWyv
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUWyv
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUWyv
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUWyv
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUWyv
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUWyv
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUWyv
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUWyv
11:47:17 | Warning  | Could not create GeneralObject by name: TDGobUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDGobUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDGobUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDGobUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDGobUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDGobUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDGobUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDGobUWar
11:47:17 | Warning  | Could not create GeneralObject by name: TDGiaUMin
11:47:17 | Warning  | Could not create GeneralObject by name: TDGiaUMin
11:47:17 | Warning  | Could not create GeneralObject by name: TDGiaUMin
11:47:17 | Warning  | Could not create GeneralObject by name: TDGiaUMin
11:47:17 | Warning  | Could not create GeneralObject by name: TDGiaUMin
11:47:17 | Warning  | Could not create GeneralObject by name: TDGiaUMin
11:47:17 | Warning  | Could not create GeneralObject by name: TDGiaUMin
11:47:17 | Warning  | Could not create GeneralObject by name: TDGiaUMin
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGho
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGho
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGho
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGho
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGho
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGho
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGho
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGho
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGra
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGra
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGra
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGra
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGra
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGra
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGra
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUGra
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUBan
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUBan
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUBan
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUBan
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUBan
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUBan
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUBan
11:47:17 | Warning  | Could not create GeneralObject by name: TDUdeUBan
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUBas
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUBas
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUBas
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUBas
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUBas
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUBas
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUBas
11:47:17 | Warning  | Could not create GeneralObject by name: TDRepUBas
11:47:17 | Error    | Not found Icon: "MECBTOW(TD)S" in IconsList
11:47:25 | Error    | XML Load Error! XML: UNITSABILITY\BASE.UA\SVBOOTS5
11:47:25 | Error    | XML Load Error! XML: UNITSABILITY\BASE.UA\SVBRACELET16
11:47:27 | Error    | XML Load Error! XML: UNITSABILITY\BASE.UA\UW_ACONJURER_MANA_8_IceHArc
11:47:34 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.LoadingRace0
11:47:34 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.LoadingRace1
11:47:34 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.isLocalization0
11:47:34 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.isLocalization1
11:47:34 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.LoadingRace2
11:47:34 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.LoadingRace3
11:47:34 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:47:34 | Warning  | TheoVorb: attempting to query non-playing stream [0]
11:48:21 | Warning  | VariableExchangeReference: member "Visible" not found in class TextureViewer for variable $IGP.LoadingRace0
11:48:21 | Warning  | VariableExchangeReference: member "Visible" not found in class TextureViewer for variable $IGP.LoadingRace1
11:48:28 | Warning  | VariableExchangeReference: member "Visible" not found in class TextureViewer for variable $IGP.LoadingRace0
11:48:28 | Warning  | VariableExchangeReference: member "Visible" not found in class TextureViewer for variable $IGP.LoadingRace1
11:50:30 | Warning  | TheoVorb: attempting to play [MUSIC\TRACK02.OGG] in non-closed stream [0]
11:50:30 | Warning  | TheoVorb: stopping non-closed stream [0] first
11:53:06 | Warning  | TheoVorb: attempting to play [MUSIC\TRACK08.OGG] in non-closed stream [0]
11:53:06 | Warning  | TheoVorb: stopping non-closed stream [0] first
11:54:25 | Warning  | TheoVorb: attempting to play [MUSIC\TRACK01.OGG] in non-closed stream [0]
11:54:25 | Warning  | TheoVorb: stopping non-closed stream [0] first
11:57:21 | Warning  | TheoVorb: attempting to play [MUSIC\TRACK08.OGG] in non-closed stream [0]
11:57:21 | Warning  | TheoVorb: stopping non-closed stream [0] first
11:58:39 | Warning  | TheoVorb: attempting to play [MUSIC\TRACK06.OGG] in non-closed stream [0]
11:58:39 | Warning  | TheoVorb: stopping non-closed stream [0] first
12:00:51 | Warning  | TheoVorb: attempting to play [MUSIC\TRACK04.OGG] in non-closed stream [0]
12:00:51 | Warning  | TheoVorb: stopping non-closed stream [0] first
12:03:01 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.isLocalization0
12:03:01 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.LoadingRace0
12:03:01 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.LoadingRace1
12:03:01 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.LoadingRace2
12:03:01 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.LoadingRace3
12:03:01 | Warning  | VariableExchangeReference: member "Visible" not found in class DialogsDesk for variable $IGP.isLocalization1
12:03:03 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 371 :DruUPi2(DR)SHIELD1: Invalid amount of resource IRON.
12:03:03 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 371 :DruUPi2(DR)SHIELD1: Invalid resource ID:OAL
12:03:03 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 373 :DruUPi2(DR)SHIELD2: Invalid amount of resource IRON.
12:03:03 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 373 :DruUPi2(DR)SHIELD2: Invalid resource ID:OAL
12:03:03 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 375 :DruUPi2(DR)SHIELD3: Invalid amount of resource IRON.
12:03:03 | Error    | (nations)\(DR)\DRUIDS.NDS, Line 375 :DruUPi2(DR)SHIELD3: Invalid resource ID:OAL
12:03:03 | Error    | DruUDru(DR)ATTACK1
12:03:03 | Warning  | Could not create GeneralObject by name: da
12:03:03 | Warning  | Could not create GeneralObject by name: da
12:03:03 | Warning  | Could not create GeneralObject by name: da
12:03:03 | Warning  | Could not create GeneralObject by name: da
12:03:03 | Warning  | Could not create GeneralObject by name: da
12:03:03 | Warning  | Could not create GeneralObject by name: da
12:03:03 | Warning  | Could not create GeneralObject by name: da
12:03:03 | Warning  | Could not create GeneralObject by name: da
12:03:03 | Error    | Not found Icon: "MECUDWW(HU)S" in IconsList
12:03:03 | Error    | Not found Icon: "MECUALL(HU)H" in IconsList
12:03:03 | Error    | (nations)\(IC)\ICE.NDS, Line 347 :IceUYec(IC)SHIELD3: #TIME expected but TIME is found.
12:03:03 | Error    | MecURif(ME)
12:03:03 | Error    | MecUCan(ME)R
12:03:03 | Error    | (nations)\(ME)\MECHANICS.NDS, Line 398 :MecUEnc(ME)SK: #POSITION expected  but POSITION is found.
12:03:03 | Error    | MecUEnc(ME)SK
12:03:03 | Error    | Not found Icon: "HOUND_A1" in IconsList
12:03:03 | Error    | Not found Icon: "HOUND_A1" in IconsList
12:03:03 | Error    | Not found Icon: "HOUND_A2" in IconsList
12:03:03 | Error    | Not found Icon: "HOUND_A2" in IconsList
12:03:03 | Error    | Not found Icon: "HOUND_A3" in IconsList
12:03:03 | Error    | Not found Icon: "HOUND_A3" in IconsList
12:03:03 | Error    | Not found Icon: "SOLUSPHD" in IconsList
12:03:03 | Error    | SolUSlaR
12:03:03 | Error    | Not found Icon: "SOLUSLARA" in IconsList
12:03:03 | Error    | Not found Icon: "SOLUSLAW" in IconsList
12:03:04 | Warning  | Could not create GeneralObject by name: TDDrcUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDDrcUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDDrcUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDDrcUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDDrcUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDDrcUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDDrcUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDDrcUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUWyv
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUWyv
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUWyv
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUWyv
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUWyv
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUWyv
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUWyv
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUWyv
12:03:04 | Warning  | Could not create GeneralObject by name: TDGobUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDGobUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDGobUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDGobUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDGobUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDGobUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDGobUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDGobUWar
12:03:04 | Warning  | Could not create GeneralObject by name: TDGiaUMin
12:03:04 | Warning  | Could not create GeneralObject by name: TDGiaUMin
12:03:04 | Warning  | Could not create GeneralObject by name: TDGiaUMin
12:03:04 | Warning  | Could not create GeneralObject by name: TDGiaUMin
12:03:04 | Warning  | Could not create GeneralObject by name: TDGiaUMin
12:03:04 | Warning  | Could not create GeneralObject by name: TDGiaUMin
12:03:04 | Warning  | Could not create GeneralObject by name: TDGiaUMin
12:03:04 | Warning  | Could not create GeneralObject by name: TDGiaUMin
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGho
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGho
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGho
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGho
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGho
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGho
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGho
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGho
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGrN
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGra
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGra
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGra
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGra
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGra
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGra
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGra
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUGra
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUBan
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUBan
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUBan
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUBan
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUBan
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUBan
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUBan
12:03:04 | Warning  | Could not create GeneralObject by name: TDUdeUBan
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUBas
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUBas
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUBas
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUBas
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUBas
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUBas
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUBas
12:03:04 | Warning  | Could not create GeneralObject by name: TDRepUBas
12:03:04 | Error    | Not found Icon: "MECBTOW(TD)S" in IconsList
12:03:19 | Warning  | Could not load texture <Details.bmp>
12:03:23 | Warning  | Error in shader Shaders\terra_shadowed_hq.fx: (101): error X3004: undeclared identifier 'color2'

12:03:23 | Warning  | Error in shader Shaders\terra_shadowed_hq.fx: (101): error X3004: undeclared identifier 'color2'

12:03:23 | Warning  | VariableExchangeReference: member "Visible" not found in class TextureViewer for variable $IGP.isPlayingTrack
12:03:24 | Warning  | VariableExchangeReference: member "Message" not found in class TextButton for variable $IGP.HeroLifeAlert
